date,Fb_open,Fb_high,Fb_low,Fb_close,Fb_adjusted_close,Fb_volume,Fb_dividend,Fb_split_coefficent,Fb_Real Middle Band,Fb_Real Upper Band,Fb_Real Lower Band,Fb_MACD,Fb_MACD_Hist,Fb_MACD_Signal,Fb_RSI,Fb_CCI,Fb_Aroon Down,Fb_Aroon Up,Fb_Chaikin A/D,Fb_ADX,Fb_SMA,SPY_open,SPY_high,SPY_low,SPY_close,SPY_adjusted_close,SPY_volume,SPY_dividend,SPY_split_coefficent
2020-07-23,239.63,242.42,231.75,232.6,232.6,21771802.0,0.0,1.0,237.317,252.7513,221.8827,2.6247,-1.0462,3.6709,45.9189,-16.4237,100.0,42.8571,1628664382.656,14.4822,235.061,326.47,327.23,321.48,322.96,321.657199331,75737989.0,0.0,1.0
2020-07-22,240.26,241.9,238.12,239.87,239.87,15427885.0,0.0,1.0,237.388,252.7478,222.0282,3.5189,-0.4136,3.9325,53.6461,35.5902,0.0,50.0,1646967387.7113,15.1557,234.9745,324.62,327.2,324.5,326.86,325.541466972,57792915.0,0.0,1.0
2020-07-21,246.22,246.91,240.08,241.75,241.75,18646840.0,0.0,1.0,237.5065,252.9772,222.0358,3.8688,-0.1671,4.0359,55.9051,68.6772,0.0,57.1429,1648110194.0076,15.5653,234.7828,326.45,326.93,323.94,325.01,323.698929758,57245315.0,0.0,1.0
2020-07-20,240.06,246.05,235.64,245.42,245.42,20797388.0,0.0,1.0,237.38,252.7509,222.0091,4.0677,-0.0099,4.0776,60.5251,66.2162,0.0,64.2857,1657638374.3297,15.8401,234.6118,321.43,325.13,320.62,324.32,323.011713175,56150230.0,0.0,1.0
2020-07-17,241.0,244.16,237.86,242.03,242.03,18152413.0,0.0,1.0,237.0485,251.9915,222.1055,3.8887,-0.1914,4.0801,57.5136,57.6691,7.1429,71.4286,1639358249.4306,16.1844,234.261,321.88,322.57,319.74,321.72,320.422201415,64421802.0,0.0,1.0
2020-07-16,238.0,241.76,236.33,240.93,240.93,18880800.0,0.0,1.0,236.744,251.5158,221.9722,3.9489,-0.1791,4.128,56.514,41.1332,14.2857,78.5714,1633480325.2211,16.3773,233.9595,319.79,321.28,319.09,320.79,319.495952977,54433414.0,0.0,1.0
2020-07-15,241.55,244.82,238.05,240.28,240.28,19134627.0,0.0,1.0,236.474,251.1268,221.8212,4.0802,-0.0925,4.1727,55.9452,61.9851,21.4286,85.7143,1620371556.1603,16.7241,233.3583,322.41,323.04,319.27,321.85,320.551677003,86921534.0,0.0,1.0
2020-07-14,236.76,240.33,232.03,239.73,239.73,23378056.0,0.0,1.0,236.2425,250.7934,221.6916,4.2547,0.0589,4.1958,55.4878,19.1936,28.5714,92.8571,1626900505.698,16.9636,232.681,313.3,319.76,312.0,318.92,317.633496441,92791839.0,0.0,1.0
2020-07-13,247.01,250.15,238.42,239.0,239.0,24674883.0,0.0,1.0,235.881,250.4266,221.3354,4.4715,0.2904,4.1811,54.9109,88.1453,35.7143,100.0,1606902409.6016,17.4788,231.9598,320.13,322.71,314.13,314.84,313.569954909,102549097.0,0.0,1.0
2020-07-10,243.69,245.49,239.32,245.07,245.07,22982716.0,0.0,1.0,235.36,250.1656,220.5544,4.7576,0.6491,4.1085,61.0176,104.6061,42.8571,78.5714,1629137150.7192,17.551,231.155,314.31,317.88,312.76,317.59,316.308861579,57454436.0,0.0,1.0
2020-07-09,245.0,246.53,239.24,244.5,244.5,22175054.0,0.0,1.0,234.328,249.1597,219.4963,4.4354,0.4892,3.9463,60.6359,110.6913,50.0,85.7143,1609283362.0191,17.8976,230.1558,316.84,317.1,310.68,314.38,313.111810521,83079092.0,0.0,1.0
2020-07-08,238.11,246.99,236.59,243.58,243.58,29793184.0,0.0,1.0,233.9395,248.0759,219.8031,4.0178,0.1938,3.824,60.0496,104.9884,57.1429,92.8571,1599458200.9189,18.2624,229.2958,314.61,316.3,312.7,316.18,314.904549432,54202602.0,0.0,1.0
2020-07-07,239.41,247.65,238.82,240.86,240.86,27887936.0,0.0,1.0,233.694,247.3132,220.0748,3.5199,-0.2556,3.7755,58.3463,113.1603,64.2857,100.0,1589202470.2728,18.6464,228.5358,315.38,317.52,313.37,313.78,312.514230884,82583406.0,0.0,1.0
2020-07-06,233.76,240.4,232.27,240.28,240.28,26208488.0,0.0,1.0,233.221,246.4638,219.9782,3.1102,-0.7292,3.8394,57.9917,61.8171,71.4286,42.8571,1604204474.3498,18.9,227.823,316.37,317.68,315.56,317.05,315.771039906,61149258.0,0.0,1.0
2020-07-02,239.0,240.0,232.61,233.42,233.42,30635970.0,0.0,1.0,232.7455,245.618,219.873,2.6011,-1.4206,4.0217,53.6585,37.52,78.5714,50.0,1578769668.6524,19.5595,227.0975,314.24,315.7,311.51,312.23,310.970483488,69214995.0,0.0,1.0
2020-07-01,228.5,239.0,227.56,237.55,237.55,43403869.0,0.0,1.0,232.389,245.5586,219.2194,2.612,-1.7649,4.3768,56.9421,33.4837,85.7143,57.1429,1602689769.7214,20.2761,226.4738,309.57,311.89,309.07,310.52,309.267381522,71910372.0,0.0,1.0
2020-06-30,220.59,227.5,218.47,227.07,227.07,33927068.0,0.0,1.0,232.0195,245.0025,219.0365,2.1673,-2.6508,4.818,49.6876,-93.4606,92.8571,64.2857,1570288629.7511,21.0845,225.7118,303.99,310.2,303.82,308.36,307.116094828,112828251.0,0.0,1.0
2020-06-29,209.75,220.75,207.11,220.64,220.64,58514281.0,0.0,1.0,232.302,245.0863,219.5177,2.6353,-2.8455,5.4807,44.3454,-212.9993,100.0,71.4286,1539592711.0844,21.7736,225.1665,301.41,304.61,298.93,304.46,303.231827187,79773260.0,0.0,1.0
2020-06-26,232.64,233.09,215.4,216.08,216.08,76343939.0,0.0,1.0,232.8655,244.4843,221.2467,3.8489,-2.3432,6.1921,40.1614,-172.9373,100.0,78.5714,1482022208.8102,22.0336,224.7073,306.16,306.39,299.42,300.05,298.839616855,127811745.0,0.0,1.0
2020-06-25,234.62,237.3,232.74,235.68,235.68,18704339.0,0.0,1.0,233.316,242.799,223.833,5.8063,-0.9716,6.7779,57.3779,36.7199,28.5714,85.7143,1552496856.8526,22.7696,224.423,303.47,307.64,301.28,307.35,306.110169106,88966079.0,0.0,1.0
2020-06-24,241.2,243.22,232.68,234.02,234.02,20834904.0,0.0,1.0,232.805,242.8104,222.7996,6.2245,-0.7963,7.0208,55.8908,63.6209,35.7143,92.8571,1547082442.9316,23.106,223.3858,309.84,310.51,302.1,304.09,302.863319744,132067392.0,0.0,1.0
2020-06-23,241.28,245.1853,239.86,242.24,242.24,24017915.0,0.0,1.0,232.561,242.6734,222.4486,6.8368,-0.383,7.2199,66.5704,161.8288,42.8571,100.0,1562619667.3566,23.4601,222.108,313.49,314.5,311.61,312.05,310.791209597,68066900.0,0.0,1.0
2020-06-22,238.56,240.7,236.91,239.22,239.22,18917782.0,0.0,1.0,232.059,241.1443,222.9737,6.682,-0.6337,7.3156,64.2393,126.6546,50.0,42.8571,1565169256.5534,23.1576,220.7395,307.99,311.05,306.75,310.62,309.366978128,74007212.0,0.0,1.0
2020-06-19,237.79,240.83,235.55,238.79,238.79,30081291.0,0.0,1.0,231.8435,240.4299,223.2571,6.6946,-0.7795,7.4741,63.9065,134.0584,0.0,50.0,1561026312.2104,23.1001,219.5108,314.17,314.38,306.53,308.64,307.394965326,135211345.0,1.3662,1.0
2020-06-18,234.99,236.14,232.15,235.94,235.94,15782452.0,0.0,1.0,231.4735,239.4465,223.5005,6.6571,-1.0118,7.6689,61.7138,75.7851,0.0,57.1429,1554189655.1649,23.0395,218.1693,310.01,312.3,309.51,311.78,309.153824308,80355844.0,0.0,1.0
2020-06-17,235.0,237.59,231.7268,235.53,235.53,19578125.0,0.0,1.0,231.175,238.8999,223.4501,6.8026,-1.1193,7.9219,61.4006,90.7496,7.1429,64.2857,1539989403.8667,23.2577,216.8278,314.07,314.39,310.86,311.66,309.034835089,82814592.0,0.0,1.0
2020-06-16,237.14,238.46,233.0,235.65,235.65,15236691.0,0.0,1.0,230.2425,239.9003,220.5847,6.9311,-1.2706,8.2017,61.5374,114.4158,0.0,71.4286,1534168591.4264,23.4873,215.2095,315.48,315.64,307.67,312.96,310.323884969,137048347.0,0.0,1.0
2020-06-15,225.09,233.77,224.8,232.5,232.5,15340264.0,0.0,1.0,229.1195,240.9744,217.2646,6.9821,-1.5372,8.5193,59.3281,27.1721,7.1429,78.5714,1534615087.8659,23.6188,213.7743,298.02,308.28,296.74,307.05,304.463665899,134968796.0,0.0,1.0
2020-06-12,229.9,231.66,224.5,228.58,228.58,22091387.0,0.0,1.0,228.0385,242.1847,213.8923,7.2664,-1.6373,8.9037,56.4365,7.6285,14.2857,85.7143,1523618666.7377,24.0305,212.4428,308.24,309.08,298.6,304.21,301.647587699,194450402.0,0.0,1.0
2020-06-11,229.94,232.89,223.55,224.43,224.43,26708163.0,0.0,1.0,226.95,243.8451,210.0549,7.9226,-1.3903,9.313,53.1631,4.6487,21.4286,92.8571,1520533277.4919,24.5922,211.1345,311.46,312.15,300.01,300.61,298.077911108,208285190.0,0.0,1.0
2020-06-10,240.96,241.21,235.28,236.73,236.73,20720709.0,0.0,1.0,225.9835,245.3722,206.5948,9.0676,-0.593,9.6606,67.0237,104.4498,28.5714,100.0,1542208638.8988,25.1833,209.948,321.42,322.39,318.22,319.0,316.313009027,93944722.0,0.0,1.0
2020-06-09,231.52,239.77,230.41,238.67,238.67,27462872.0,0.0,1.0,224.652,244.5566,204.7474,9.1447,-0.6641,9.8088,69.6845,96.2459,0.0,28.5714,1552796117.5278,24.7931,208.484,320.3,323.28,319.36,320.79,318.087931554,77174695.0,0.0,1.0
2020-06-08,229.03,231.55,227.41,231.4,231.4,15466499.0,0.0,1.0,223.3775,242.7866,203.9684,8.9125,-1.0623,9.9748,64.8253,54.581,0.0,35.7143,1531788194.0748,24.4539,206.887,320.22,323.41,319.63,323.2,320.477631716,73310274.0,0.0,1.0
2020-06-05,226.71,231.35,225.3105,230.77,230.77,16750438.0,0.0,1.0,222.425,242.0346,202.8154,9.2268,-1.0136,10.2404,64.3656,51.8094,0.0,42.8571,1517442455.8719,24.5419,205.4818,317.23,321.27,317.16,319.34,316.650145149,150302461.0,0.0,1.0
2020-06-04,229.56,231.63,224.61,226.29,226.29,17041481.0,0.0,1.0,221.4495,241.2417,201.6573,9.5579,-0.9359,10.4938,61.0007,45.0523,0.0,50.0,1503909255.736,24.6461,204.0695,311.11,313.0,309.08,311.36,308.737362039,75471787.0,0.0,1.0
2020-06-03,232.11,232.65,228.53,230.16,230.16,15380282.0,0.0,1.0,220.5585,240.9929,200.1241,10.2976,-0.4302,10.7278,65.9999,70.3031,7.1429,57.1429,1512794130.4454,24.7558,202.633,310.24,313.22,309.94,312.18,309.550455041,91750087.0,0.0,1.0
2020-06-02,230.94,233.0,226.56,232.72,232.72,20919018.0,0.0,1.0,219.404,240.1448,198.6632,10.6979,-0.1374,10.8353,69.4984,80.2788,14.2857,64.2857,1516004577.6589,24.5287,201.0178,306.55,308.13,305.1,308.08,305.484990034,73635043.0,0.0,1.0
2020-06-01,224.59,232.44,223.5,231.91,231.91,18223839.0,0.0,1.0,218.031,238.6996,197.3624,10.7926,-0.077,10.8696,69.0159,80.112,21.4286,71.4286,1496904604.7024,24.2897,199.0543,303.62,306.21,303.06,305.55,302.976300652,55696013.0,0.0,1.0
2020-05-29,225.2,227.49,222.88,225.09,225.09,23322476.0,0.0,1.0,216.549,237.2748,195.8232,10.8389,-0.05,10.8889,64.6425,61.891,28.5714,78.5714,1480841534.085,24.0639,197.2113,302.46,304.96,299.47,304.32,301.75666115,119067393.0,0.0,1.0
2020-05-28,224.3,231.6332,224.0,225.46,225.46,29423013.0,0.0,1.0,215.53,236.4787,194.5813,11.4348,0.5334,10.9014,65.1055,83.8238,35.7143,85.7143,1481802764.1153,24.0571,195.574,304.65,306.84,302.24,302.97,300.418032429,90232213.0,0.0,1.0
2020-05-27,229.07,230.56,221.1347,229.14,229.14,34697553.0,0.0,1.0,213.9665,236.3368,191.5962,11.9914,1.2234,10.768,69.7166,96.9255,42.8571,92.8571,1499970314.4051,23.9625,194.1075,302.12,303.57,296.87,303.53,300.973315454,104086252.0,0.0,1.0
2020-05-26,239.77,240.9,231.67,232.2,232.2,33178318.0,0.0,1.0,211.655,236.6732,186.6368,12.1527,1.6905,10.4622,73.7496,170.3117,50.0,100.0,1475727712.4963,23.911,192.5278,301.93,302.19,295.46,299.08,296.560798557,88604807.0,0.0,1.0
2020-05-22,231.51,235.99,228.74,234.91,234.91,33925564.0,0.0,1.0,209.42,234.6827,184.1573,11.8702,1.8306,10.0396,77.4334,182.1486,0.0,92.8571,1505095736.1214,23.0022,190.6425,294.57,295.63,293.22,295.44,292.951458893,63697627.0,0.0,1.0
2020-05-21,234.72,237.2,231.2,231.39,231.39,47577915.0,0.0,1.0,207.178,230.9063,183.4497,11.0611,1.4792,9.5819,75.9867,202.3937,7.1429,100.0,1481277650.4994,22.2346,188.8533,296.79,297.67,293.69,294.88,292.396175868,77863922.0,0.0,1.0
2020-05-20,223.5,231.34,223.19,229.97,229.97,50162875.0,0.0,1.0,204.865,227.7039,182.0261,10.2258,1.0137,9.2121,75.3958,181.6158,14.2857,100.0,1525842297.5494,21.2099,186.9738,295.82,297.87,295.57,296.93,294.428908371,85279592.0,0.0,1.0
2020-05-19,213.27,220.49,212.83,216.88,216.88,31843152.0,0.0,1.0,202.4805,224.2712,180.6898,9.1556,0.1969,8.9587,68.8313,104.1177,0.0,100.0,1492543996.4757,20.3541,185.249,294.35,296.21,291.95,291.97,289.51068729,94317356.0,0.0,1.0
2020-05-18,212.15,214.6445,210.94,213.19,213.19,20167443.0,0.0,1.0,200.1765,224.9326,175.4204,8.9893,0.0798,8.9095,66.491,79.8785,0.0,71.4286,1490714885.917,19.9355,183.5295,293.05,296.75,292.7,295.0,292.515165087,119719465.0,0.0,1.0
2020-05-15,205.27,211.34,204.12,210.88,210.88,19383154.0,0.0,1.0,198.429,224.1782,172.6798,9.0219,0.1324,8.8895,64.9617,60.3761,7.1429,78.5714,1486384152.7799,19.8007,181.943,282.37,286.33,281.34,286.28,283.868615123,111015834.0,0.0,1.0
2020-05-14,202.56,206.93,200.69,206.81,206.81,17178947.0,0.0,1.0,196.847,223.2221,170.4719,9.1675,0.3111,8.8564,62.1344,43.7292,0.0,85.7143,1469470874.3588,19.8445,180.4993,278.95,285.11,272.99,284.97,282.569649474,121473094.0,0.0,1.0
2020-05-13,209.43,210.78,202.11,205.1,205.1,20684559.0,0.0,1.0,195.319,222.7289,167.9091,9.6344,0.8558,8.7786,60.9037,55.2669,7.1429,92.8571,1452952656.0896,20.1519,179.003,286.06,287.19,278.96,281.6,279.228035555,144035915.0,0.0,1.0
2020-05-12,213.29,215.275,210.0,210.1,210.1,14704647.0,0.0,1.0,193.9125,222.0478,165.7772,10.2643,1.6996,8.5647,66.7988,91.2714,0.0,100.0,1459370356.6328,20.3608,177.611,293.79,294.24,286.52,286.67,284.255330087,94484342.0,0.0,1.0
2020-05-11,210.8865,215.0,210.37,213.18,213.18,12911948.0,0.0,1.0,192.316,220.2186,164.4134,10.4099,2.2701,8.1398,70.7139,107.757,0.0,100.0,1473517481.4717,19.8955,176.0088,290.34,294.0,289.88,292.5,290.03622301,78982891.0,0.0,1.0
2020-05-08,212.24,213.21,210.85,212.35,212.35,12524048.0,0.0,1.0,190.3965,217.5661,163.2269,10.1307,2.5585,7.5723,70.278,118.7988,7.1429,100.0,1470756611.381,19.3715,174.9363,291.09,292.95,289.86,292.44,289.9767284,76446082.0,0.0,1.0
2020-05-07,211.16,211.6,209.04,211.26,211.26,15151976.0,0.0,1.0,188.5385,214.5046,162.5724,9.7115,2.7789,6.9326,69.7286,128.771,14.2857,100.0,1467360259.381,18.9071,173.4893,287.75,289.78,287.13,287.68,285.256822686,74788296.0,0.0,1.0
2020-05-06,208.12,211.6,206.66,208.47,208.47,21856963.0,0.0,1.0,186.6895,211.1429,162.2361,9.1462,2.9083,6.2379,68.3373,139.8551,21.4286,100.0,1456233027.006,18.4961,172.4638,288.04,288.46,283.78,284.25,281.855714156,72980387.0,0.0,1.0
2020-05-05,207.02,210.38,206.5,207.07,207.07,21071223.0,0.0,1.0,184.7075,208.1845,161.2305,8.5757,3.0649,5.5108,67.6444,157.6074,28.5714,100.0,1462073349.1031,18.0634,171.7068,286.64,289.25,283.71,286.19,283.779373208,79199214.0,0.0,1.0
2020-05-04,200.2,205.91,198.7562,205.26,205.26,19250673.0,0.0,1.0,182.6315,205.1552,160.1078,7.8654,3.1208,4.7446,66.7715,149.7143,35.7143,85.7143,1476953542.665,17.663,170.7675,280.74,283.9,279.13,283.57,281.181441911,80462952.0,0.0,1.0
2020-05-01,201.6,207.28,199.0501,202.27,202.27,30415581.0,0.0,1.0,180.0775,203.3307,156.8243,7.0286,3.0642,3.9644,65.337,167.5375,42.8571,92.8571,1461201132.8119,17.4462,170.1633,285.31,290.66,281.52,282.79,280.408011983,125045778.0,0.0,1.0
2020-04-30,206.92,209.69,201.5701,204.71,204.71,46230116.0,0.0,1.0,177.8735,200.6461,155.1009,6.1628,2.9644,3.1983,67.5467,211.7386,50.0,100.0,1467816879.2423,17.197,169.7358,291.71,293.32,288.59,290.48,288.033237812,121537052.0,0.0,1.0
2020-04-29,190.93,196.91,190.0,194.19,194.19,45954521.0,0.0,1.0,175.618,196.136,155.1,4.7196,2.2624,2.4572,62.4644,151.7359,0.0,100.0,1478293367.432,16.7582,169.412,291.53,294.88,290.41,293.21,290.74024256,118066585.0,0.0,1.0
2020-04-28,188.66,189.2,182.56,182.91,182.91,21730986.0,0.0,1.0,174.2485,193.2236,155.2734,3.88,1.9884,1.8916,55.5305,95.1392,0.0,92.8571,1468517224.7591,16.8932,169.2045,291.02,291.4,285.4,285.73,283.323247866,104797847.0,0.0,1.0
2020-04-27,192.99,193.75,187.41,187.5,187.5,29197750.0,0.0,1.0,173.4005,192.267,154.534,3.9005,2.506,1.3946,59.6973,145.5846,0.0,100.0,1487957293.5603,17.4671,169.5428,285.12,288.27,284.62,287.05,284.632129282,77516422.0,0.0,1.0
2020-04-24,183.23,190.41,180.825,190.07,190.07,28868528.0,0.0,1.0,171.865,190.8897,152.8403,3.4026,2.6345,0.7681,62.1209,136.9589,0.0,100.0,1516326085.3584,17.7332,169.667,280.73,283.7,278.5,282.97,280.586495813,85042563.0,0.0,1.0
2020-04-23,184.08,187.05,183.15,185.13,185.13,21426604.0,0.0,1.0,170.5285,187.9366,153.1204,2.4559,2.3464,0.1094,59.1617,133.629,7.1429,100.0,1489505611.5097,18.2035,169.659,280.49,283.94,278.75,279.08,276.729261941,103685412.0,0.0,1.0
2020-04-22,178.45,184.78,178.14,182.28,182.28,33369931.0,0.0,1.0,169.0825,186.201,151.964,1.7148,2.1919,-0.4772,57.3779,116.6455,14.2857,100.0,1489175971.4481,18.8958,169.9608,278.35,281.0,276.91,279.1,276.749093478,92831657.0,0.0,1.0
2020-04-21,175.25,175.38,168.3408,170.8,170.8,24850528.0,0.0,1.0,168.0175,184.3516,151.6834,1.0341,2.0593,-1.0252,49.0549,36.2611,21.4286,64.2857,1480934000.5385,19.7599,170.323,276.73,278.04,272.02,273.04,270.740137883,125772551.0,0.0,1.0
2020-04-20,177.41,180.5,176.77,178.24,178.24,16110664.0,0.0,1.0,166.8825,185.3064,148.4586,1.3192,2.8591,-1.54,55.5872,100.2457,28.5714,71.4286,1488421072.9022,20.3184,171.071,282.61,286.79,281.35,281.59,279.218119786,99323028.0,0.0,1.0
2020-04-17,179.2,180.28,176.66,179.24,179.24,20974750.0,0.0,1.0,165.457,184.5451,146.3689,0.9063,3.1611,-2.2548,56.5267,113.4166,35.7143,78.5714,1491833251.0684,21.3287,171.8695,285.38,287.3,282.4,286.64,284.225582782,146455688.0,0.0,1.0
2020-04-16,177.95,178.05,172.51,176.25,176.25,23593229.0,0.0,1.0,164.1515,182.8581,145.4449,0.2643,3.3093,-3.045,54.3863,102.527,42.8571,85.7143,1482910291.1237,22.4069,172.753,279.15,280.03,275.76,279.1,276.749093478,126144324.0,0.0,1.0
2020-04-15,175.1865,178.19,172.82,176.97,176.97,17423003.0,0.0,1.0,162.687,181.9533,143.4207,-0.2545,3.6179,-3.8724,54.9917,116.6549,50.0,92.8571,1474648402.2681,23.4854,173.784,277.57,283.94,275.46,277.76,275.420380524,121155983.0,0.0,1.0
2020-04-14,178.9765,181.225,176.62,178.17,178.17,21011815.0,0.0,1.0,161.3095,180.2305,142.3885,-0.9863,3.7906,-4.7768,55.9557,154.6891,57.1429,100.0,1465141996.5344,24.6398,174.8048,280.98,284.9,275.51,283.79,281.399588814,133510280.0,0.0,1.0
2020-04-13,173.67,175.0,169.45,174.79,174.79,19355355.0,0.0,1.0,159.7015,178.0759,141.3271,-2.0281,3.6963,-5.7245,53.8394,127.1707,0.0,92.8571,1472009050.0794,25.7858,175.705,277.14,277.51,271.41,275.66,273.33806918,114353986.0,0.0,1.0
2020-04-09,175.9,177.08,171.57,175.19,175.19,23534287.0,0.0,1.0,159.476,177.2035,141.7485,-2.9843,3.6643,-6.6486,54.1252,152.3763,7.1429,100.0,1454118424.647,26.91,176.6638,277.58,281.2,275.47,278.2,275.85667433,189948139.0,0.0,1.0
2020-04-08,171.25,175.0,167.74,174.28,174.28,21664198.0,0.0,1.0,158.44,174.7372,142.1428,-4.202,3.3626,-7.5646,53.6049,157.2296,14.2857,100.0,1446729256.4963,28.2185,177.553,267.96,276.0,265.25,274.03,271.721798945,152670223.0,0.0,1.0
2020-04-07,171.79,173.39,166.01,168.83,168.83,31411919.0,0.0,1.0,158.238,173.8297,142.6463,-5.6025,2.8028,-8.4053,50.4818,126.4594,0.0,100.0,1429362089.5046,29.4683,178.3758,274.21,275.03,264.89,265.13,262.896765151,199187791.0,0.0,1.0
2020-04-06,160.15,166.2,158.51,165.55,165.55,28453581.0,0.0,1.0,158.706,176.0093,141.4027,-6.7536,2.3524,-9.106,48.5462,53.9516,7.1429,71.4286,1436768151.7079,30.6861,179.4815,257.84,267.0,248.17,264.86,262.629039407,186692564.0,0.0,1.0
2020-04-03,157.15,157.91,150.83,154.18,154.18,25983317.0,0.0,1.0,158.9035,176.6004,141.2066,-7.7906,1.9035,-9.6941,41.1404,-44.0482,14.2857,78.5714,1413124668.9263,31.5115,180.651,250.76,253.32,245.22,248.19,246.099453637,134538553.0,0.0,1.0
2020-04-02,159.1,161.3509,155.92,158.19,158.19,20886309.0,0.0,1.0,160.249,180.2472,140.2508,-7.8433,2.3267,-10.17,43.1755,-13.1066,21.4286,85.7143,1414519253.7371,31.7865,182.0678,245.19,252.68,244.59,251.83,249.708793301,176669824.0,0.0,1.0
2020-04-01,161.615,164.15,158.035,159.6,159.6,19507559.0,0.0,1.0,161.598,184.3139,138.8821,-8.2047,2.547,-10.7517,43.8843,-5.7243,28.5714,92.8571,1417945502.1836,32.3115,183.3658,247.98,257.66,243.9,246.15,244.076636903,188373330.0,0.0,1.0
2020-03-31,165.48,170.93,164.2,166.8,166.8,23676283.0,0.0,1.0,163.206,189.4132,136.9988,-8.6902,2.6982,-11.3884,47.5887,28.5718,35.7143,0.0,1427467998.2776,32.9652,184.6215,260.56,263.33,256.22,257.75,255.57892814,193290928.0,0.0,1.0
2020-03-30,159.18,166.75,158.06,165.95,165.95,22515225.0,0.0,1.0,164.1605,192.1516,136.1694,-9.9165,2.1464,-12.063,47.0992,-1.8856,42.8571,0.0,1432850570.7872,33.9608,185.5563,255.7,262.43,253.53,261.65,259.44607778,171274407.0,0.0,1.0
2020-03-27,158.2,160.09,154.75,156.79,156.79,24879869.0,0.0,1.0,165.685,197.0212,134.3488,-11.2511,1.3485,-12.5996,41.6451,-41.1796,50.0,7.1429,1414480841.7596,34.7129,186.4553,253.27,260.81,251.05,253.42,251.285400462,223871285.0,0.0,1.0
2020-03-26,158.25,164.0,157.0201,163.34,163.34,26579021.0,0.0,1.0,167.469,200.5884,134.3496,-11.8581,1.0786,-12.9367,44.7056,-26.2262,57.1429,0.0,1420351372.6473,34.9966,187.7738,249.52,262.8,249.05,261.2,258.999868206,256107410.0,0.0,1.0
2020-03-25,158.92,162.99,153.06,156.21,156.21,35184271.0,0.0,1.0,168.7895,203.2249,134.3541,-13.1273,0.0791,-13.2064,40.2686,-49.0235,64.2857,0.0,1398798828.7773,35.395,189.271,244.87,256.35,239.75,246.79,244.711246074,297989659.0,0.0,1.0
2020-03-24,155.205,161.31,152.57,160.98,160.98,30440369.0,0.0,1.0,170.839,206.8776,134.8004,-13.8303,-0.6042,-13.2261,42.3812,-51.4863,71.4286,0.0,1411660752.6172,35.7375,190.8105,234.42,244.1,233.8,243.15,241.10190641,233038623.0,0.0,1.0
2020-03-23,149.66,152.31,142.25,148.1,148.1,29830765.0,0.0,1.0,172.6285,210.0586,135.1984,-15.0122,-1.9371,-13.0751,33.654,-100.3932,78.5714,0.0,1383519084.2511,35.9729,192.1578,228.19,229.68,218.26,222.95,221.072054428,323100167.0,0.0,1.0
2020-03-20,156.02,159.27,148.0,149.73,149.73,32568398.0,0.0,1.0,175.2595,212.8204,137.6986,-14.9909,-2.4001,-12.5908,34.2638,-92.4963,85.7143,7.1429,1378656017.1934,35.5049,193.9038,242.53,244.47,228.5,228.8,226.872778888,344276957.0,1.4056,1.0
2020-03-19,146.62,159.9294,144.8,153.13,153.13,39862312.0,0.0,1.0,178.282,216.8542,139.7098,-14.9117,-2.9209,-11.9908,35.5102,-101.0875,92.8571,14.2857,1401225599.126,35.207,195.6545,239.25,247.38,232.22,240.51,237.028038278,288124389.0,0.0,1.0
2020-03-18,139.75,148.18,137.1006,146.96,146.96,37553136.0,0.0,1.0,181.3545,221.1921,141.5169,-14.9398,-3.6792,-11.2605,31.299,-146.8201,100.0,21.4286,1397192838.0947,34.8933,197.3593,236.25,248.37,228.02,240.0,236.525421756,324845381.0,0.0,1.0
2020-03-17,150.74,153.94,140.0,149.42,149.42,34255596.0,0.0,1.0,184.881,224.4013,145.3607,-14.1301,-3.7894,-10.3407,32.0744,-153.8841,100.0,0.0,1367909974.1166,33.5139,199.2213,245.04,256.17,237.07,252.8,249.140110917,260566279.0,0.0,1.0
2020-03-16,152.32,159.13,143.1,146.01,146.01,39120419.0,0.0,1.0,188.3,226.775,149.825,-13.1417,-3.7483,-9.3934,29.837,-172.9171,100.0,0.0,1355868910.9602,32.1319,201.0393,241.18,256.9,237.36,239.85,236.377593368,295019288.0,0.0,1.0
2020-03-13,163.53,170.79,157.6,170.28,170.28,35028627.0,0.0,1.0,191.7085,226.4953,156.9217,-11.3417,-2.8854,-8.4563,38.1399,-120.3202,92.8571,0.0,1380785908.9633,30.7535,202.9333,263.09,271.48,248.52,269.32,265.420944114,326142197.0,0.0,1.0
2020-03-12,159.54,166.6,154.34,154.47,154.47,43266335.0,0.0,1.0,193.8515,228.3737,159.3293,-11.3505,-3.6155,-7.7349,25.6196,-170.9172,100.0,0.0,1348466091.6328,29.7208,204.205,256.0,266.66,247.68,248.11,244.518009967,389612072.0,0.0,1.0
2020-03-11,174.01,175.88,167.66,170.24,170.24,20397204.0,0.0,1.0,196.666,226.784,166.548,-9.5868,-2.7558,-6.8311,31.5305,-130.9573,85.7143,0.0,1390814869.7731,28.1966,205.8198,280.7,281.94,270.88,274.36,270.387977971,254604444.0,0.0,1.0
2020-03-10,174.67,178.29,169.5,178.19,178.19,24517791.0,0.0,1.0,198.5135,226.3689,170.6581,-8.802,-2.6598,-6.1421,35.3481,-127.6268,92.8571,7.1429,1398407989.5103,27.0275,207.1115,284.64,288.52,273.5,288.42,284.244425596,274894230.0,0.0,1.0
