date,Aapl_open,Aapl_high,Aapl_low,Aapl_close,Aapl_volume,Aapl_Real Middle Band,Aapl_Real Lower Band,Aapl_Real Upper Band,Aapl_MACD,Aapl_MACD_Hist,Aapl_MACD_Signal,Aapl_RSI,Aapl_CCI,Aapl_Aroon Up,Aapl_Aroon Down,Googl_open,Googl_high,Googl_low,Googl_close,Googl_volume,Googl_Real Middle Band,Googl_Real Lower Band,Googl_Real Upper Band,Googl_MACD_Signal,Googl_MACD_Hist,Googl_MACD,Googl_RSI,Googl_CCI,Googl_Aroon Up,Googl_Aroon Down
2016-07-15,98.92,99.3,98.5,98.78,30136990.0,22.429,21.6727,23.1852,0.0686,0.1158,-0.0472,60.3079,175.4718,100.0,7.1429,741.0,741.0,734.64,735.63,1617087.0,710.5345,679.785,741.284,-2.4044,4.7608,2.3564,60.178,158.919,100.0,7.1429
2016-07-14,97.39,98.99,97.32,98.79,38918997.0,22.4146,21.7034,23.1257,0.0296,0.1058,-0.0762,60.3617,163.376,100.0,14.2857,733.94,736.14,730.59,735.8,1070351.0,709.9655,680.7097,739.2213,-3.5946,4.7543,1.1596,60.3001,157.5012,100.0,14.2857
2016-07-13,97.41,97.67,96.84,96.87,25892171.0,22.3952,21.7459,23.0445,-0.0208,0.0819,-0.1026,52.8623,94.4005,92.8571,21.4286,735.52,735.52,729.02,729.48,1021827.0,709.785,681.1306,738.4394,-4.7832,4.3812,-0.402,57.3089,140.0207,92.8571,21.4286
2016-07-12,97.17,97.7,97.12,97.42,24167463.0,22.4022,21.7376,23.0667,-0.039,0.0841,-0.1231,55.6636,109.0198,100.0,28.5714,731.92,735.6,727.5,732.51,1328680.0,709.9735,680.7592,739.1878,-5.8785,4.1326,-1.7459,59.2979,142.8009,100.0,28.5714
2016-07-11,96.75,97.65,96.73,96.98,23794945.0,22.4012,21.739,23.0635,-0.0749,0.0692,-0.1441,53.8468,88.4138,100.0,35.7143,719.42,728.9289,718.865,727.2,1441113.0,709.942,680.8238,739.0602,-6.9116,3.1673,-3.7444,56.8615,97.4191,100.0,35.7143
2016-07-08,96.49,96.89,96.05,96.68,28912103.0,22.4229,21.6954,23.1504,-0.1091,0.0524,-0.1614,52.6175,45.1811,100.0,42.8571,710.56,717.9,708.11,717.78,1497323.0,710.2415,680.3076,740.1754,-7.7035,2.0035,-5.7,52.1424,26.986,0.0,42.8571
2016-07-07,95.7,96.5,95.62,95.94,25139558.0,22.4577,21.6307,23.2847,-0.144,0.0306,-0.1745,49.5389,7.3569,0.0,50.0,710.11,710.17,700.67,707.26,1058698.0,711.4785,678.5098,744.4472,-8.2043,1.0503,-7.154,46.0187,-27.8085,0.0,50.0
2016-07-06,94.6,95.66,94.37,95.53,30949090.0,22.4928,21.6082,23.3774,-0.1687,0.0134,-0.1822,47.7939,-36.7712,0.0,57.1429,699.84,713.0,699.0,708.97,1445126.0,713.262,677.6461,748.8779,-8.4669,0.6322,-7.8347,46.9249,-28.1034,0.0,57.1429
2016-07-05,95.39,95.4,94.46,94.99,27705210.0,22.5338,21.5995,23.4681,-0.1881,-0.0026,-0.1855,45.4884,-50.7296,0.0,64.2857,705.01,708.12,699.13,704.89,1422028.0,714.368,677.9883,750.7477,-8.625,-0.1387,-8.7637,44.5035,-44.54,7.1429,64.2857
2016-07-01,95.49,96.465,95.33,95.89,26026540.0,22.5764,21.6199,23.533,-0.1973,-0.0124,-0.1849,48.8254,-20.6107,0.0,71.4286,705.1,712.53,703.73,710.25,1549160.0,715.6265,678.9056,752.3474,-8.5903,-0.8162,-9.4065,47.1263,-29.1353,0.0,71.4286
2016-06-30,94.44,95.77,94.3,95.6,35836356.0,22.6002,21.6326,23.5679,-0.2276,-0.0458,-0.1818,47.6769,-48.048,0.0,78.5714,697.65,703.77,694.9015,703.53,2112513.0,716.907,679.2511,754.5629,-8.3862,-2.2496,-10.6358,43.2313,-65.6479,0.0,78.5714
2016-06-29,93.97,94.55,93.63,94.4,36531006.0,22.625,21.6542,23.5959,-0.256,-0.0857,-0.1703,42.7392,-91.0196,0.0,85.7143,694.26,699.5,692.6834,695.19,2156218.0,718.944,680.0168,757.8712,-7.8239,-3.5422,-11.366,37.9649,-92.2863,0.0,85.7143
2016-06-28,92.9,93.66,92.14,93.59,40444914.0,22.6726,21.7135,23.6317,-0.2599,-0.111,-0.1489,39.1394,-143.7747,7.1429,92.8571,691.37,692.7399,684.85,691.26,1912280.0,721.6075,682.2586,760.9564,-6.9383,-4.3452,-11.2836,35.3402,-128.6837,7.1429,92.8571
2016-06-27,93.0,93.05,91.5,92.04,46622188.0,22.746,21.8025,23.6895,-0.2418,-0.1206,-0.1211,31.4857,-208.4068,14.2857,100.0,682.49,683.325,672.66,681.14,2919486.0,724.487,686.0239,762.9501,-5.852,-4.762,-10.614,28.0623,-194.0081,14.2857,100.0
2016-06-24,92.91,94.655,92.65,93.4,75311356.0,22.8434,22.0142,23.6726,-0.1782,-0.0872,-0.091,35.08,-190.805,0.0,100.0,690.17,705.0,684.91,685.2,4771780.0,727.81,693.6591,761.9609,-4.6615,-3.9131,-8.5746,29.2905,-180.8072,21.4286,100.0
2016-06-23,95.94,96.29,95.25,96.1,32240187.0,22.9255,22.1725,23.6785,-0.1268,-0.0577,-0.0692,44.4302,-104.4644,7.1429,85.7143,710.55,714.88,700.25,714.87,2125028.0,730.3965,702.2355,758.5575,-3.6832,-2.5771,-6.2603,41.6644,-122.3197,28.5714,100.0
2016-06-22,96.25,96.89,95.35,95.55,29219122.0,22.9667,22.2185,23.715,-0.1239,-0.0691,-0.0548,41.4798,-113.8257,14.2857,92.8571,714.05,714.21,705.88,710.47,1452884.0,731.558,704.1482,758.9678,-3.0389,-3.1974,-6.2363,38.0611,-147.4072,0.0,78.5714
2016-06-21,94.94,96.35,94.676,95.91,35546358.0,22.9942,22.295,23.6935,-0.1052,-0.0677,-0.0375,42.863,-142.7491,21.4286,100.0,710.05,715.38,704.66,708.88,1515918.0,732.686,707.0403,758.3317,-2.2396,-3.4273,-5.6669,36.7502,-180.9537,0.0,85.7143
2016-06-20,96.0,96.57,95.03,95.1,34411901.0,23.0003,22.3176,23.6831,-0.0884,-0.0678,-0.0206,38.5842,-154.5452,28.5714,100.0,710.31,715.87,705.41,706.13,2282725.0,733.1045,708.7877,757.4213,-1.3828,-3.3131,-4.6959,34.5246,-202.4705,0.0,92.8571
2016-06-17,96.62,96.65,95.3,95.33,61008219.0,23.0017,22.3248,23.6786,-0.0463,-0.0427,-0.0036,39.3614,-138.6616,35.7143,100.0,721.39,721.39,701.12,704.25,4113085.0,733.8835,712.2196,755.5474,-0.5545,-2.5537,-3.1082,33.0287,-228.8798,7.1429,100.0
2016-06-16,96.45,97.75,96.07,97.55,31326815.0,22.9885,22.252,23.725,0.0025,-0.0046,0.0071,48.0331,-52.4635,42.8571,100.0,727.96,730.39,715.54,724.25,2250083.0,734.4365,715.4242,753.4488,0.0839,-0.929,-0.845,42.6559,-103.7661,14.2857,100.0
2016-06-15,97.82,98.41,97.03,97.14,29445227.0,22.9535,22.1326,23.7744,0.0119,0.0037,0.0082,45.9926,-21.8028,50.0,35.7143,734.92,737.15,731.31,732.19,1161701.0,734.313,715.0078,753.6182,0.3162,-0.2967,0.0195,47.7913,-4.999,21.4286,92.8571
2016-06-14,97.32,98.475,96.75,97.46,31931944.0,22.9107,21.9724,23.849,0.0335,0.0262,0.0073,47.3398,-9.5007,57.1429,42.8571,729.31,736.0,726.5,733.25,1329176.0,733.713,713.4586,753.9674,0.3904,-0.0762,0.3142,48.5153,-15.2473,28.5714,0.0
2016-06-13,98.69,99.12,97.1,97.34,38020494.0,22.8688,21.8486,23.889,0.0529,0.0521,0.0008,46.7972,10.1044,64.2857,0.0,729.82,739.0,729.82,731.88,1167736.0,733.5655,713.2569,753.8741,0.4094,0.1684,0.5778,47.5619,1.2221,35.7143,0.0
2016-06-10,98.53,99.3457,98.48,98.83,31712936.0,22.7889,21.5367,24.0411,0.0798,0.0921,-0.0123,53.1066,49.218,71.4286,0.0,735.95,739.64,730.51,733.19,1452456.0,733.213,712.5578,753.8682,0.3673,0.6781,1.0454,48.357,11.3196,42.8571,0.0
2016-06-09,98.5,99.99,98.46,99.65,26601354.0,22.6895,21.2644,24.1146,0.0774,0.1127,-0.0353,57.0364,66.0685,78.5714,0.0,737.07,743.93,736.5,742.52,958963.0,732.957,712.1805,753.7335,0.1978,1.2959,1.4937,54.3681,66.5052,50.0,0.0
2016-06-08,99.02,99.56,98.68,98.94,20848131.0,22.6058,21.1482,24.0634,0.0537,0.1171,-0.0635,54.3186,63.9915,85.7143,7.1429,739.5,743.81,735.765,742.93,1615727.0,732.3585,712.0336,752.6834,-0.1262,1.2203,1.0941,54.6453,71.984,57.1429,7.1429
2016-06-07,99.25,99.87,98.96,99.03,22409450.0,22.5412,21.0761,24.0063,0.0395,0.1323,-0.0928,54.7261,75.2197,92.8571,0.0,733.27,736.71,730.8,731.09,1215741.0,732.181,712.1689,752.1931,-0.4313,0.9577,0.5264,47.4629,5.6128,64.2857,14.2857
2016-06-06,97.99,101.89,97.55,98.63,23292504.0,22.4681,20.9956,23.9406,0.0188,0.1446,-0.1258,53.2796,84.428,100.0,0.0,738.5,738.5,728.29,730.06,1499648.0,732.083,712.0314,752.1346,-0.6707,1.6704,0.9997,46.7821,2.1703,71.4286,21.4286
2016-06-03,97.79,98.27,97.45,97.92,28504888.0,22.3989,20.9225,23.8753,0.0015,0.1635,-0.162,50.6827,57.6896,64.2857,0.0,741.49,741.49,733.91,735.86,1230376.0,731.839,711.5772,752.1008,-1.0883,2.7825,1.6942,50.1822,45.5567,78.5714,28.5714
2016-06-02,97.6,97.84,96.63,97.72,40191600.0,22.3441,20.8705,23.8176,-0.0036,0.1993,-0.2028,49.955,52.3738,71.4286,0.0,746.1,747.3,737.0,744.27,1695824.0,730.7815,709.2986,752.2644,-1.7839,3.7493,1.9654,55.6257,97.4187,85.7143,35.7143
2016-06-01,99.02,99.54,98.33,98.46,29173285.0,22.296,20.8344,23.7576,-0.0052,0.2474,-0.2527,52.6225,94.5738,78.5714,7.1429,748.47,751.37,744.34,748.46,1039847.0,729.1365,707.0081,751.2649,-2.7212,4.1479,1.4267,58.5647,150.4164,92.8571,42.8571
2016-05-31,99.6,100.4,98.82,99.86,42307212.0,22.2508,20.8318,23.6698,-0.025,0.2896,-0.3145,58.0698,135.7361,85.7143,14.2857,748.76,753.48,745.57,748.85,2124248.0,727.1355,705.121,749.15,-3.7582,4.0499,0.2917,58.8333,177.4752,100.0,50.0
2016-05-27,99.44,100.47,99.245,100.35,36341240.0,22.1713,20.8419,23.5007,-0.0831,0.3038,-0.3869,60.0915,175.0867,92.8571,21.4286,737.51,747.91,737.01,747.6,1740130.0,725.4135,705.1438,745.6832,-4.7707,3.5697,-1.2009,58.2635,159.5676,100.0,57.1429
2016-05-26,99.68,100.73,98.64,100.41,56331159.0,22.0872,20.9016,23.2728,-0.1679,0.295,-0.4629,60.3303,218.2961,100.0,28.5714,736.0,741.1,733.0,736.93,1360119.0,723.4275,704.5034,742.3516,-5.6631,2.7018,-2.9613,53.12,117.2688,100.0,64.2857
2016-05-25,98.67,99.74,98.11,99.62,38642108.0,22.0151,21.0286,23.0016,-0.2751,0.2615,-0.5366,58.3043,238.3898,100.0,35.7143,735.0,739.89,732.6,738.1,1616624.0,721.834,702.3668,741.3012,-6.3386,2.2598,-4.0787,53.795,131.1546,28.5714,0.0
2016-05-24,97.22,98.09,96.84,97.9,35140174.0,21.987,21.1289,22.8452,-0.389,0.213,-0.602,53.5036,189.3248,100.0,42.8571,719.85,734.2,719.645,733.03,1894161.0,721.002,703.021,738.983,-6.9035,1.3388,-5.5647,51.3051,77.2526,35.7143,0.0
2016-05-23,95.87,97.19,95.67,96.43,38018643.0,22.0552,20.7882,23.3221,-0.4877,0.1675,-0.6552,48.8278,89.0598,100.0,50.0,719.98,723.4999,716.94,717.25,1240826.0,720.619,703.3676,737.8704,-7.2382,0.374,-6.8643,42.322,-17.4267,42.8571,7.1429
2016-05-20,94.64,95.43,94.52,95.22,32025968.0,22.149,20.5133,23.7847,-0.5716,0.1255,-0.6971,44.567,13.9823,100.0,57.1429,716.46,727.7,715.01,721.71,1739895.0,721.867,702.3134,741.4206,-7.3317,0.5153,-6.8164,44.4753,-5.4846,50.0,14.2857
2016-05-19,94.64,94.64,93.57,94.2,30442100.0,22.264,20.3082,24.2198,-0.6415,0.087,-0.7285,40.7023,-21.2059,21.4286,64.2857,718.3,720.5,710.305,715.31,1529910.0,722.67,701.9253,743.4147,-7.4605,0.3503,-7.1103,40.4373,-58.3322,57.1429,0.0
2016-05-18,94.16,95.21,93.89,94.56,42062391.0,22.3943,20.1783,24.6103,-0.697,0.0532,-0.7502,41.654,-19.6055,0.0,71.4286,718.5,725.57,715.02,721.78,1626800.0,725.9045,693.733,758.076,-7.5481,0.8178,-6.7303,43.4002,-32.8018,64.2857,0.0
2016-05-17,94.55,94.7,93.01,93.49,46916939.0,22.5339,20.0599,25.0079,-0.7663,-0.0028,-0.7635,37.6288,-37.5912,0.0,78.5714,731.06,735.85,718.0,720.19,1670176.0,728.5615,690.0405,767.0825,-7.7526,0.9464,-6.8062,42.4377,-21.3295,71.4286,7.1429
2016-05-16,92.39,94.39,91.65,93.88,61259756.0,22.6835,20.0258,25.3412,-0.8181,-0.0552,-0.7628,38.5284,-47.306,0.0,85.7143,724.32,732.68,720.0,730.3,1126862.0,731.3645,687.8529,774.8761,-7.9892,1.347,-6.6422,47.174,-16.4196,0.0,14.2857
2016-05-13,90.0,91.67,90.0,90.52,44392765.0,22.8352,20.0116,25.6587,-0.8816,-0.1326,-0.749,23.9908,-81.7865,0.0,92.8571,726.62,731.29,723.51,724.83,1262161.0,734.2335,684.2895,784.1775,-8.3259,0.9604,-7.3656,44.036,-27.3851,7.1429,21.4286
2016-05-12,92.72,92.78,89.47,90.34,76314690.0,23.0537,20.0951,26.0124,-0.8697,-0.1538,-0.7159,23.086,-84.5652,0.0,100.0,732.0,735.37,724.27,728.07,1354717.0,736.992,683.4645,790.5195,-8.566,0.9412,-7.6248,45.5234,-24.1591,0.0,28.5714
2016-05-11,93.48,93.57,92.46,92.51,28719109.0,23.3006,20.194,26.4073,-0.8376,-0.1601,-0.6774,26.6355,-69.8381,0.0,50.0,740.52,740.8,727.9025,730.55,1491746.0,739.358,683.4853,795.2307,-8.8013,0.6266,-8.1747,46.6431,-17.8701,0.0,35.7143
2016-05-10,93.33,93.57,92.11,93.42,33686836.0,23.5214,20.2844,26.7584,-0.8361,-0.1987,-0.6374,28.3318,-74.5811,0.0,57.1429,734.96,740.0,731.61,739.38,1631714.0,741.426,683.9711,798.8809,-8.958,-0.0522,-9.0102,50.7718,-11.4198,7.1429,42.8571
2016-05-09,93.0,93.77,92.59,92.79,32936436.0,23.7129,20.4331,26.9928,-0.8438,-0.2561,-0.5877,25.2725,-82.7206,7.1429,64.2857,726.7,734.29,723.5,729.13,1903689.0,742.673,684.3735,800.9725,-8.9449,-1.8996,-10.8445,45.5794,-34.327,0.0,50.0
2016-05-06,93.37,93.45,91.85,92.72,43699886.0,23.8953,20.6701,27.1204,-0.8264,-0.3027,-0.5237,24.9419,-97.2529,0.0,71.4286,712.2,725.99,711.95,725.18,1997628.0,744.0935,685.7987,802.3883,-8.47,-3.5144,-11.9844,43.4447,-57.6352,7.1429,57.1429
2016-05-05,94.0,94.07,92.68,93.24,35890500.0,24.0742,20.9562,27.1923,-0.7904,-0.3424,-0.448,25.7269,-104.9365,0.0,78.5714,715.0,717.55,709.4501,714.71,1483357.0,745.808,687.8229,803.7931,-7.5914,-5.2715,-12.8629,37.4013,-81.4271,14.2857,64.2857
2016-05-04,95.2,95.9,93.82,94.19,41025475.0,24.2457,21.2632,27.2282,-0.7454,-0.383,-0.3624,26.2849,-114.6402,0.0,85.7143,706.77,715.05,704.05,711.37,1708609.0,748.0785,691.6055,804.5515,-6.2735,-6.4574,-12.731,35.3551,-101.0214,21.4286,71.4286
2016-05-03,94.2,95.74,93.68,95.18,56831277.0,24.4409,21.5815,27.3004,-0.6861,-0.4194,-0.2667,27.7404,-133.6844,7.1429,92.8571,712.5,713.37,707.33,708.44,1931040.0,750.9135,696.4389,805.3881,-4.6592,-7.3782,-12.0373,33.5866,-117.0413,28.5714,78.5714
2016-05-02,93.965,94.08,92.4,93.64,48160104.0,24.6113,21.9141,27.3084,-0.6239,-0.4621,-0.1618,21.4583,-183.3042,14.2857,100.0,711.92,715.41,706.36,714.41,1673820.0,753.42,702.4958,804.3442,-2.8146,-7.864,-10.6786,35.4199,-130.7847,35.7143,85.7143
2016-04-29,93.99,94.72,92.51,93.74,68531478.0,24.8148,22.3962,27.2334,-0.499,-0.4527,-0.0463,21.5713,-224.8826,21.4286,100.0,704.12,712.11,703.78,707.88,2913898.0,755.9555,708.0955,803.8155,-0.8486,-8.5483,-9.3969,31.6296,-172.9622,42.8571,92.8571
2016-04-28,97.61,97.88,94.25,94.83,82242690.0,25.0039,22.9924,27.0155,-0.3346,-0.4015,0.0669,22.7867,-253.5212,28.5714,100.0,723.29,729.26,703.2,705.06,3129502.0,759.045,716.2926,801.7974,1.2884,-8.2478,-6.9594,29.9816,-203.8717,50.0,100.0
2016-04-27,96.0,98.71,95.68,97.82,114602142.0,25.1688,23.667,26.6705,-0.1458,-0.3131,0.1673,26.6049,-294.0202,35.7143,100.0,725.32,727.15,709.08,721.46,3313137.0,761.937,727.0886,796.7854,3.3504,-6.8103,-3.46,34.468,-231.8094,57.1429,100.0
2016-04-26,103.91,105.3,103.91,104.35,56016165.0,25.3055,24.2766,26.3343,0.0264,-0.2191,0.2455,40.2989,-157.3342,42.8571,100.0,744.42,745.59,720.32,725.37,2793210.0,764.281,734.7352,793.8268,5.053,-5.6658,-0.6129,35.649,-223.9007,64.2857,100.0
2016-04-25,105.0,105.65,104.51,105.08,28031588.0,25.3442,24.417,26.2715,0.091,-0.2093,0.3003,42.5736,-153.273,50.0,100.0,735.35,744.88,735.1,742.21,2472061.0,766.307,742.7647,789.8493,6.4694,-3.8376,2.6319,41.3095,-192.7572,71.4286,92.8571
2016-04-22,105.01,106.48,104.62,105.68,33683121.0,25.3455,24.423,26.268,0.1549,-0.1977,0.3526,44.4903,-135.3156,57.1429,100.0,743.91,753.92,730.37,737.77,7039948.0,766.8605,745.162,788.559,7.4288,-2.4084,5.0204,38.9357,-213.3617,78.5714,100.0
2016-04-21,106.93,106.93,105.52,105.97,31552525.0,25.3454,24.4225,26.2682,0.2199,-0.1821,0.4021,45.4078,-112.7396,64.2857,100.0,777.31,781.6799,771.55,780.0,3881420.0,767.714,749.6155,785.8125,8.0309,0.4172,8.4481,60.574,92.8712,85.7143,50.0
2016-04-20,106.64,108.09,106.06,107.13,30611030.0,25.3473,24.4297,26.2648,0.2929,-0.1547,0.4476,49.1744,-74.3629,71.4286,100.0,779.16,779.66,771.27,774.92,1713088.0,766.592,748.9016,784.2824,7.9266,0.4739,8.4005,57.9645,83.6192,92.8571,57.1429
2016-04-19,107.88,108.0,106.23,106.91,32384879.0,25.3425,24.4156,26.2693,0.3542,-0.1321,0.4863,48.4209,-72.8644,78.5714,100.0,790.5,790.95,770.27,776.25,2197615.0,765.8485,748.372,783.325,7.8081,0.9266,8.7347,58.9125,133.8982,100.0,64.2857
2016-04-18,108.89,108.95,106.94,107.48,60821461.0,25.3308,24.3762,26.2854,0.4325,-0.0868,0.5193,50.2118,-39.6914,85.7143,0.0,780.19,788.55,777.61,787.68,1677015.0,765.144,748.2761,782.0119,7.5765,1.3223,8.8988,67.7548,221.2014,100.0,0.0
2016-04-15,112.11,112.3,109.73,109.85,46938969.0,25.3127,24.3224,26.303,0.5127,-0.0282,0.541,58.5763,70.6666,92.8571,7.1429,775.5,780.93,774.9301,780.0,1585584.0,763.5305,749.6925,777.3685,7.2459,0.5692,7.8151,64.4231,205.5635,100.0,7.1429
2016-04-14,111.62,112.39,111.33,112.1,25473923.0,25.2655,24.2408,26.2902,0.5515,0.0034,0.5481,68.6591,121.1296,100.0,14.2857,775.36,779.61,773.22,775.39,1349610.0,762.4545,750.7195,774.1895,7.1036,-0.0035,7.1002,62.2491,224.1078,100.0,14.2857
2016-04-13,110.8,112.34,110.8,112.04,33257316.0,25.1942,24.2143,26.1741,0.5395,-0.0077,0.5472,68.5249,124.7517,100.0,21.4286,770.31,775.75,764.5908,771.91,1771308.0,761.553,751.2484,771.8576,7.1045,-0.5507,6.5537,60.5597,182.7147,28.5714,21.4286
2016-04-12,109.34,110.5,108.66,110.44,27232325.0,25.1073,24.1517,26.0629,0.5178,-0.0313,0.5491,64.7932,72.5079,57.1429,28.5714,758.43,764.92,751.565,764.32,1369358.0,760.486,750.2731,770.6989,7.2422,-1.1269,6.1153,56.6288,3.1624,35.7143,28.5714
2016-04-11,108.97,110.61,108.83,109.02,29407518.0,25.0151,23.9608,26.0694,0.5206,-0.0364,0.5569,60.9808,67.7683,64.2857,35.7143,765.45,767.22,757.34,757.54,1588692.0,759.782,748.8104,770.7536,7.5239,-1.2843,6.2395,52.7201,18.6617,42.8571,35.7143
2016-04-08,108.91,109.77,108.17,108.66,23581740.0,24.9364,23.7744,26.0984,0.5502,-0.0159,0.566,59.96,57.1865,71.4286,42.8571,765.87,767.13,755.77,759.47,1171867.0,759.1485,746.4112,771.8858,7.845,-0.8473,6.9977,54.0066,28.4956,50.0,42.8571
2016-04-07,109.95,110.42,108.121,108.54,31801870.0,24.8492,23.5552,26.1433,0.5885,0.0184,0.57,59.6332,70.8975,78.5714,50.0,765.32,769.36,757.5,760.12,1274852.0,757.7835,740.4534,775.1136,8.0568,-0.3897,7.6671,54.4219,52.2136,57.1429,50.0
2016-04-06,110.23,110.98,109.2,110.96,26404077.0,24.7628,23.3666,26.1591,0.6316,0.0662,0.5654,70.3937,119.4501,85.7143,0.0,757.84,768.42,756.3,768.07,1265577.0,756.048,733.7589,778.3371,8.1542,0.1895,8.3437,59.63,71.9572,64.2857,0.0
2016-04-05,109.51,110.73,109.42,109.81,26578652.0,24.6472,23.2425,26.052,0.6201,0.0713,0.5488,67.8324,120.8509,92.8571,0.0,758.13,762.87,755.6,758.57,1223905.0,753.321,725.0419,781.6001,8.1068,0.1697,8.2766,54.8339,39.4762,71.4286,0.0
2016-04-04,110.42,112.19,110.27,111.12,37356204.0,24.5548,23.1613,25.9484,0.6237,0.0927,0.531,74.6649,164.499,100.0,0.0,769.51,772.44,761.785,765.12,1346424.0,751.0325,717.8416,784.2234,8.0644,0.9734,9.0378,59.3479,81.6598,78.5714,7.1429
2016-04-01,108.78,110.0,108.2,109.99,25873950.0,24.4604,23.186,25.7348,0.5882,0.0804,0.5078,72.4415,129.6636,85.7143,0.0,757.16,770.04,755.2,769.67,1583698.0,749.2875,715.577,782.998,7.8211,1.3899,9.211,62.6761,79.2767,85.7143,0.0
2016-03-31,109.72,109.9,108.88,108.99,25888449.0,24.3615,23.1541,25.569,0.5611,0.0734,0.4877,70.2996,137.1823,92.8571,0.0,768.34,769.0842,758.25,762.9,1627669.0,747.3835,714.1954,780.5716,7.4736,1.3612,8.8347,59.5414,77.1804,92.8571,0.0
2016-03-30,108.65,110.42,108.6,109.56,45601149.0,24.2656,23.0917,25.4396,0.542,0.0726,0.4694,73.3156,156.963,100.0,7.1429,768.21,777.31,767.58,768.34,2019755.0,746.2125,713.6502,778.7748,7.1333,1.7821,8.9154,63.5221,120.3257,100.0,0.0
2016-03-29,104.89,107.79,104.88,107.68,31190083.0,24.1605,23.0779,25.2431,0.4963,0.0451,0.4512,69.279,93.7818,100.0,14.2857,753.68,767.18,748.29,765.89,2003061.0,744.904,713.9395,775.8685,6.6878,1.6469,8.3347,62.4729,81.5838,100.0,0.0
2016-03-28,106.0,106.19,105.06,105.19,19411372.0,24.0326,22.8146,25.2505,0.4753,0.0353,0.44,62.2573,66.1336,71.4286,21.4286,756.17,758.3,752.04,753.28,1083823.0,742.4705,710.8428,774.0982,6.2761,1.4457,7.7218,56.4918,60.6305,85.7143,7.1429
2016-03-24,105.47,106.25,104.89,105.67,26132955.0,23.9362,22.5814,25.2909,0.5006,0.0694,0.4311,64.9131,78.0805,78.5714,28.5714,751.2,757.555,750.5,754.84,1555844.0,741.0495,708.942,773.157,5.9146,2.1965,8.1111,57.5454,65.5359,92.8571,14.2857
2016-03-23,106.48,107.07,105.9,106.13,25703495.0,23.8324,22.3836,25.2813,0.5142,0.1004,0.4138,67.4745,106.9493,85.7143,35.7143,763.35,765.39,756.03,757.56,1233854.0,739.7635,707.9091,771.6179,5.3655,2.9657,8.3312,59.3371,98.5033,100.0,21.4286
2016-03-22,105.25,107.29,105.21,106.72,32444375.0,23.7157,22.1942,25.2371,0.5132,0.1245,0.3887,70.8019,118.5107,92.8571,0.0,758.44,765.0,757.875,760.05,1104784.0,737.9305,706.1644,769.6966,4.6241,3.5899,8.214,60.9503,116.2518,78.5714,28.5714
2016-03-21,105.93,107.65,105.1401,105.91,35502678.0,23.5756,21.9829,25.1683,0.4905,0.1329,0.3576,68.8432,126.0396,100.0,0.0,753.91,763.34,751.27,762.16,1438658.0,735.7925,704.5171,767.0679,3.7266,3.9648,7.6914,62.2826,123.278,85.7143,35.7143
2016-03-18,106.34,106.5,105.19,105.92,44205171.0,23.4705,21.9005,25.0405,0.4735,0.1492,0.3243,68.8962,126.7052,100.0,0.0,761.63,762.14,751.82,755.41,2811518.0,734.137,705.202,763.072,2.7354,3.9622,6.6976,59.6633,130.2087,92.8571,42.8571
2016-03-17,105.52,106.47,104.96,105.8,34420705.0,23.3555,21.8147,24.8963,0.4448,0.1577,0.287,68.6272,133.618,100.0,0.0,757.65,765.34,757.36,758.48,2228244.0,732.472,704.8212,760.1228,1.7449,4.2742,6.0191,61.466,175.2248,100.0,50.0
2016-03-16,104.61,106.31,104.59,105.97,38303493.0,23.2444,21.7694,24.7194,0.4044,0.1569,0.2476,69.417,145.3729,100.0,0.0,749.05,759.0,746.5,757.36,1465285.0,730.4235,704.7862,756.0608,0.6763,4.0765,4.7529,61.0676,171.643,100.0,57.1429
2016-03-15,103.96,105.18,103.85,104.58,40067734.0,23.153,21.8243,24.4817,0.3431,0.1347,0.2084,66.4886,136.5707,100.0,0.0,746.02,753.01,742.84,750.57,1491578.0,729.154,706.6554,751.6526,-0.3428,3.5245,3.1816,58.6609,165.4469,92.8571,0.0
2016-03-14,101.91,102.91,101.78,102.52,25076062.0,23.0606,21.8237,24.2974,0.2927,0.118,0.1747,61.4025,95.42,57.1429,7.1429,744.97,754.26,743.6625,750.24,1641189.0,727.5075,706.768,748.247,-1.2239,3.0452,1.8212,58.5453,197.6007,100.0,7.1429
2016-03-11,102.24,102.28,101.5,102.26,27408237.0,22.9613,21.6822,24.2403,0.273,0.1278,0.1452,60.7036,95.1008,64.2857,14.2857,739.95,744.9,736.7,744.87,1768995.0,725.34,705.5158,745.1642,-1.9852,2.0772,0.092,56.7156,161.1502,100.0,14.2857
2016-03-10,101.41,102.24,100.15,101.17,33513577.0,22.8616,21.5523,24.171,0.25,0.1367,0.1133,57.7232,84.8108,71.4286,21.4286,727.79,736.54,723.29,732.17,2230811.0,723.4145,704.0772,742.7518,-2.5045,0.9348,-1.5697,52.0699,73.5848,57.1429,21.4286
2016-03-09,101.31,101.58,100.27,101.12,27201683.0,22.7813,21.4552,24.1074,0.2429,0.1638,0.0791,57.5861,91.4601,78.5714,28.5714,715.165,726.24,712.66,725.41,1977169.0,722.1485,701.9726,742.3244,-2.7382,0.3635,-2.3747,49.3847,-3.2313,64.2857,28.5714
