date,Msft_open,Msft_high,Msft_low,Msft_close,Msft_adjusted_close,Msft_volume,Msft_dividend,Msft_split_coefficent,Msft_Real Middle Band,Msft_Real Upper Band,Msft_Real Lower Band,Msft_MACD,Msft_MACD_Hist,Msft_MACD_Signal,Msft_RSI,Msft_CCI,Msft_Aroon Down,Msft_Aroon Up,Msft_Chaikin A/D,Msft_ADX,Msft_SMA,Aapl_open,Aapl_high,Aapl_low,Aapl_close,Aapl_adjusted_close,Aapl_volume,Aapl_dividend,Aapl_split_coefficent,Aapl_Real Upper Band,Aapl_Real Lower Band,Aapl_Real Middle Band,Aapl_MACD,Aapl_MACD_Hist,Aapl_MACD_Signal,Aapl_RSI,Aapl_CCI,Aapl_Aroon Up,Aapl_Aroon Down,Aapl_Chaikin A/D,Aapl_ADX,Aapl_SMA,Googl_open,Googl_high,Googl_low,Googl_close,Googl_adjusted_close,Googl_volume,Googl_dividend,Googl_split_coefficent,Googl_Real Upper Band,Googl_Real Middle Band,Googl_Real Lower Band,Googl_MACD_Hist,Googl_MACD_Signal,Googl_MACD,Googl_RSI,Googl_CCI,Googl_Aroon Up,Googl_Aroon Down,Googl_Chaikin A/D,Googl_ADX,Googl_SMA,Fb_open,Fb_high,Fb_low,Fb_close,Fb_adjusted_close,Fb_volume,Fb_dividend,Fb_split_coefficent,Fb_Real Middle Band,Fb_Real Upper Band,Fb_Real Lower Band,Fb_MACD,Fb_MACD_Hist,Fb_MACD_Signal,Fb_RSI,Fb_CCI,Fb_Aroon Down,Fb_Aroon Up,Fb_Chaikin A/D,Fb_ADX,Fb_SMA,Amzn_open,Amzn_high,Amzn_low,Amzn_close,Amzn_adjusted_close,Amzn_volume,Amzn_dividend,Amzn_split_coefficent,Amzn_Real Upper Band,Amzn_Real Lower Band,Amzn_Real Middle Band,Amzn_MACD_Signal,Amzn_MACD_Hist,Amzn_MACD,Amzn_RSI,Amzn_CCI,Amzn_Aroon Up,Amzn_Aroon Down,Amzn_Chaikin A/D,Amzn_ADX,Amzn_SMA,SPY_open,SPY_high,SPY_low,SPY_close,SPY_adjusted_close,SPY_volume,SPY_dividend,SPY_split_coefficent
2020-11-05,222.04,224.12,221.15,223.29,222.699174069,36080137.0,0.0,1.0,213.2682,226.6687,199.8677,0.0845,0.4726,-0.3881,61.6448,113.6899,71.4286,100.0,-2421247123.935,12.988,209.6236,117.95,119.62,116.8686,119.03,118.824767232,126387074.0,0.0,1.0,124.1212,107.954,116.0376,-0.5528,-0.069,-0.4838,55.9675,49.17,0.0,78.5714,77391658583.9049,13.6788,114.3239,1770.45,1791.818,1741.03,1762.5,1762.5,1987907.0,0.0,1.0,1723.1189,1594.0335,1464.9481,18.2102,28.9245,47.1348,70.2819,242.14,100.0,57.1429,396315607.702,14.6309,1531.5518,291.8965,297.38,288.95,294.68,294.68,23823633.0,0.0,1.0,273.607,292.1438,255.0702,3.8116,1.2891,2.5225,61.3677,186.2878,78.5714,100.0,1601907327.9513,12.3503,266.4183,3319.97,3366.8,3288.88,3322.0,3322.0,5789285.0,0.0,1.0,3465.4115,3000.3485,3232.88,-7.7459,0.0304,-7.7155,56.8546,71.6305,0.0,78.5714,1838762157.0951,11.7199,3169.4555,349.24,352.19,348.86,350.24,350.24,82039749.0,0.0,1.0
2020-11-04,214.02,218.32,212.4185,216.39,215.817431487,42311777.0,0.0,1.0,212.6344,225.3734,199.8953,-1.078,-0.5718,-0.5062,55.9883,32.084,78.5714,14.2857,-2437161258.431,13.203,209.1768,114.14,115.59,112.35,114.95,114.75180201,138235482.0,0.0,1.0,123.8316,107.8382,115.8349,-1.0698,-0.6032,-0.4666,50.4965,-41.5648,7.1429,85.7143,77319475459.5773,14.1155,114.1857,1705.5803,1770.03,1703.0,1745.85,1745.85,3567149.0,0.0,1.0,1692.5729,1580.08,1467.5871,13.603,24.372,37.9749,69.1848,253.8459,100.0,64.2857,396622788.4166,13.5773,1525.6405,281.0,288.94,278.62,287.38,287.38,35364424.0,0.0,1.0,272.061,288.3285,255.7935,2.2264,0.0262,2.2002,58.536,126.8038,85.7143,100.0,1593344385.1292,12.1014,265.7535,3159.99,3244.85,3139.73,3241.16,3241.16,6839041.0,0.0,1.0,3455.8026,2996.8124,3226.3075,-7.7535,-14.3934,-22.1468,53.0795,-15.582,7.1429,85.7143,1839629955.4627,11.9412,3165.7833,340.86,347.94,339.59,343.54,343.54,126959700.0,0.0,1.0
2020-11-03,203.89,208.12,203.12,206.43,205.883785674,27512030.0,0.0,1.0,212.3072,225.0386,199.5759,-1.8453,-1.482,-0.3633,45.145,-88.779,85.7143,0.0,-2451798129.1801,13.8745,209.0496,109.66,111.49,108.73,110.44,110.249578199,107624448.0,0.0,1.0,123.8348,107.848,115.8414,-1.2994,-0.9837,-0.3157,43.2603,-136.2745,0.0,92.8571,77235851525.9974,14.5718,114.2448,1630.76,1659.0,1612.108,1645.66,1645.66,1571641.0,0.0,1.0,1661.9838,1565.7445,1469.5052,6.4553,20.9712,27.4265,61.1763,127.7734,85.7143,71.4286,395629223.2692,12.6114,1520.675,263.16,270.05,260.88,265.3,265.3,17961859.0,0.0,1.0,270.598,286.3462,254.8498,0.914,-1.2797,2.1937,47.787,-55.3265,92.8571,50.0,1568671531.1758,12.2202,265.412,3018.53,3074.9,2980.98,3048.41,3048.41,4897880.0,0.0,1.0,3453.7962,2994.2718,3224.034,-4.1551,-27.8582,-32.0134,41.8059,-154.0634,0.0,92.8571,1833271052.6151,12.3824,3166.4695,333.69,338.25,330.2935,336.03,336.03,93294192.0,0.0,1.0
2020-11-02,204.29,205.28,200.12,202.33,201.794634285,30842163.0,0.0,1.0,212.2813,225.0668,199.4958,-1.7864,-1.7937,0.0072,39.4419,-132.9405,92.8571,0.0,-2460712026.903,13.4876,208.9556,109.11,110.68,107.32,108.77,108.582457631,122866899.0,0.0,1.0,123.6728,108.2816,115.9772,-1.1152,-1.0453,-0.0698,40.2576,-180.0445,0.0,100.0,77210115244.9565,14.3619,114.3042,1623.54,1658.24,1614.24,1624.32,1624.32,2211449.0,0.0,1.0,1657.1964,1556.0125,1454.8286,4.4078,19.3574,23.7652,59.0726,125.8349,92.8571,78.5714,394951794.1152,12.4989,1517.6235,264.6,270.47,257.34,261.36,261.36,27165679.0,0.0,1.0,270.266,286.7115,253.8205,1.4737,-1.0399,2.5136,45.4435,-74.0873,100.0,57.1429,1569317923.0482,12.3009,265.5585,3061.74,3079.705,2950.12,3004.48,3004.48,7257350.0,0.0,1.0,3449.4886,3003.7344,3226.6115,2.8094,-27.325,-24.5155,38.6883,-184.406,0.0,100.0,1831136052.5384,11.82,3169.0053,330.2,332.36,327.24,330.2,330.2,86068299.0,0.0,1.0
2020-10-30,203.5,204.29,199.62,202.47,201.934263844,36980111.0,0.0,1.0,212.6827,224.6008,200.7647,-1.269,-1.7246,0.4557,39.5724,-153.8507,100.0,7.1429,-2456288926.0145,12.7108,209.2528,111.06,111.99,107.72,108.86,108.672302452,190573476.0,0.0,1.0,123.2703,109.4557,116.363,-0.6941,-0.8856,0.1915,40.3645,-192.1372,7.1429,100.0,77226936308.5025,13.9919,114.6084,1667.44,1681.315,1601.57,1616.11,1616.11,4996197.0,0.0,1.0,1649.8139,1548.938,1448.0621,2.6636,18.2554,20.9191,58.2647,135.4993,100.0,85.7143,396149997.3915,12.3527,1516.5458,274.5,276.7,259.1,263.11,263.11,47299002.0,0.0,1.0,270.4305,286.5795,254.2815,2.5679,-0.2057,2.7736,46.3006,-42.9618,100.0,64.2857,1579849020.2386,12.3858,266.0928,3157.75,3167.004,3019.0,3036.15,3036.15,8396081.0,0.0,1.0,3435.2868,3037.4082,3236.3475,9.6407,-19.7568,-10.1161,40.1274,-151.8106,0.0,100.0,1832304587.5367,11.2281,3176.2588,328.28,329.69,322.6,326.54,326.54,120448685.0,0.0,1.0
2020-10-29,204.07,207.36,203.37,204.72,204.178310338,31432563.0,0.0,1.0,212.8683,224.213,201.5235,-0.6043,-1.4911,0.8868,41.627,-123.578,92.8571,14.2857,-2464445138.9321,11.7612,209.6226,112.37,116.93,112.2,115.32,115.121164052,146129173.0,0.0,1.0,122.7523,110.3891,116.5707,-0.1556,-0.5685,0.4129,49.0444,-59.0527,14.2857,92.8571,77315751581.8595,13.6493,114.9084,1517.02,1588.735,1516.55,1556.88,1556.88,2770343.0,0.0,1.0,1644.6347,1540.9125,1437.1903,0.2286,17.5895,17.8181,51.9046,19.7087,71.4286,0.0,399324269.3961,12.1987,1516.8808,276.55,283.6,273.78,280.83,280.83,32368118.0,0.0,1.0,270.272,286.7639,253.7801,3.7489,0.9239,2.825,56.2811,83.657,42.8571,71.4286,1605594727.009,12.567,266.793,3201.27,3257.25,3164.0,3211.01,3211.01,6596529.0,0.0,1.0,3425.0772,3056.5028,3240.79,14.5799,-9.3946,5.1853,49.5833,-30.5863,7.1429,64.2857,1838754872.6237,10.9047,3184.555,326.91,333.395,325.09,329.98,329.98,90597689.0,0.0,1.0
2020-10-28,207.67,208.84,202.1,202.68,202.143708184,51195593.0,0.0,1.0,213.2542,223.8934,202.615,0.0245,-1.2351,1.2596,38.9587,-151.6966,100.0,21.4286,-2454282731.3412,11.0375,210.2941,115.05,115.43,111.1,111.2,111.008267799,143937823.0,0.0,1.0,122.7898,110.4983,116.644,-0.1227,-0.6778,0.555,41.6082,-130.6859,21.4286,100.0,77269101465.3624,13.8627,115.3097,1550.01,1553.81,1508.48,1510.8,1510.8,2258675.0,0.0,1.0,1643.3964,1537.4635,1431.5306,2.0992,17.5324,19.6316,45.9549,-19.6421,78.5714,0.0,398999012.6679,12.6574,1520.8935,278.79,278.79,267.26,267.67,267.67,23121808.0,0.0,1.0,269.562,285.3837,253.7403,3.3975,0.8035,2.594,48.6474,13.7171,0.0,78.5714,1591487237.6974,12.822,267.3348,3249.3,3264.02,3162.47,3162.78,3162.78,5588330.0,0.0,1.0,3425.3123,3057.2927,3241.3025,16.9285,-10.0923,6.8362,46.345,-43.9761,14.2857,71.4286,1838700402.6255,11.3197,3192.566,332.1,338.2483,326.13,326.66,326.66,127094307.0,0.0,1.0
2020-10-27,211.59,214.67,210.329,213.25,212.685739936,36700325.0,0.0,1.0,213.6357,223.1407,204.1307,1.0337,-0.5346,1.5684,49.9422,-24.8491,0.0,28.5714,-2411898249.311,10.2756,210.9072,115.49,117.28,114.5399,116.6,116.398957063,92276772.0,0.0,1.0,122.4795,111.2688,116.8741,0.3398,-0.3846,0.7245,50.5943,-30.7556,28.5714,92.8571,77406390890.0688,13.8241,115.8832,1588.9319,1602.0,1576.99,1598.88,1598.88,1295138.0,0.0,1.0,1645.1673,1535.2035,1425.2397,9.345,17.0076,26.3526,58.8842,77.7408,85.7143,0.0,401026488.6386,12.6709,1524.5005,278.76,284.51,276.31,283.29,283.29,16287249.0,0.0,1.0,269.2735,285.4295,253.1175,4.2395,1.8464,2.3931,60.2403,113.933,0.0,85.7143,1612964649.9854,13.3839,268.029,3224.94,3291.66,3211.3,3286.33,3286.33,4291047.0,0.0,1.0,3425.9063,3055.2937,3240.6,19.4516,-5.6971,13.7546,54.7027,20.9633,21.4286,78.5714,1844254613.821,11.7565,3200.9745,339.76,340.12,337.99,338.22,338.22,65994108.0,0.0,1.0
2020-10-26,213.85,216.3399,208.1,210.08,209.524127764,37111561.0,0.0,1.0,213.337,223.3068,203.3672,1.2335,-0.4685,1.702,45.6772,-39.6479,0.0,35.7143,-2424588225.7806,10.1647,211.2134,114.01,116.55,112.88,115.05,114.851629589,111850657.0,0.0,1.0,122.5012,110.9965,116.7489,0.3764,-0.4442,0.8206,47.5767,-66.8829,35.7143,0.0,77359914056.0043,14.2796,116.1937,1615.0,1629.58,1567.78,1584.29,1584.29,1791317.0,0.0,1.0,1638.387,1528.5605,1418.734,10.9082,14.6713,25.5795,57.0244,85.8335,92.8571,7.1429,400054487.8285,13.1082,1525.2668,283.16,285.23,274.26,277.11,277.11,21322925.0,0.0,1.0,268.1985,283.3082,253.0888,3.6622,1.7307,1.9315,56.4254,107.1546,7.1429,92.8571,1601523850.6878,13.3245,268.2768,3198.74,3282.9799,3153.3,3207.04,3207.04,5901151.0,0.0,1.0,3422.0814,3044.9736,3233.5275,20.8759,-11.0707,9.8052,49.2486,-19.2986,28.5714,0.0,1840532787.3414,12.2497,3205.0903,342.13,342.98,335.62,339.39,339.39,91473002.0,0.0,1.0
2020-10-23,215.03,216.28,213.16,216.23,215.657854848,18879608.0,0.0,1.0,213.3051,223.3274,203.2828,1.7925,-0.0266,1.8191,53.9594,21.4745,7.1429,42.8571,-2405312048.8962,10.048,211.6829,116.39,116.55,114.28,115.04,114.841646831,82572645.0,0.0,1.0,122.5027,110.986,116.7444,0.5751,-0.3566,0.9317,47.5575,-51.6393,42.8571,7.1429,77339494453.7691,14.6331,116.4372,1615.05,1634.12,1611.91,1632.98,1632.98,1527402.0,0.0,1.0,1633.0043,1522.279,1411.5537,13.7619,11.9443,25.7062,66.3204,136.8696,100.0,14.2857,400888696.6191,13.5685,1526.6453,278.8024,285.24,276.82,284.79,284.79,17535155.0,0.0,1.0,267.184,282.4875,251.8805,3.5013,2.0024,1.4989,63.4508,162.43,14.2857,100.0,1611767407.1828,13.2621,268.6905,3191.0,3205.33,3140.0,3204.4,3204.4,3466687.0,0.0,1.0,3421.9013,3041.8547,3231.878,23.6435,-10.9486,12.6949,49.059,-44.0369,35.7143,7.1429,1841543005.2864,12.8177,3209.9593,345.93,345.99,343.13,345.78,345.78,49143931.0,0.0,1.0
2020-10-22,213.93,216.055,211.7,214.89,214.321400491,22351450.0,0.0,1.0,212.8857,223.1775,202.5939,1.8554,0.0296,1.8258,52.2061,11.5563,14.2857,50.0,-2423586541.2536,10.4252,211.941,117.45,118.04,114.59,115.75,115.550422642,101987954.0,0.0,1.0,122.6645,110.5487,116.6066,0.8215,-0.1994,1.0208,48.7336,-18.1879,50.0,0.0,77366776164.6696,15.2157,116.686,1585.0,1613.42,1577.48,1606.66,1606.66,1525773.0,0.0,1.0,1616.5935,1512.583,1408.5725,12.0328,8.5038,20.5366,63.3189,117.8781,92.8571,21.4286,399518092.3031,13.3655,1526.5338,279.87,282.45,275.04,278.12,278.12,16720026.0,0.0,1.0,265.6855,279.6065,251.7645,2.463,1.4647,0.9983,59.3713,146.7028,21.4286,92.8571,1596106556.1614,13.0041,268.9013,3189.87,3198.75,3121.94,3176.4,3176.4,4212005.0,0.0,1.0,3425.3579,3027.4711,3226.4145,26.3807,-9.9133,16.4674,47.1128,-51.5966,42.8571,14.2857,1838175017.7785,13.1135,3214.8493,342.96,345.24,340.65,344.61,344.61,55399292.0,0.0,1.0
2020-10-21,213.12,216.92,213.12,214.8,214.231638632,22724906.0,0.0,1.0,212.3023,223.4867,201.1178,2.0448,0.2264,1.8184,52.0923,28.2202,21.4286,57.1429,-2433979580.5741,10.7973,212.0971,116.67,118.705,116.45,116.87,116.668491526,89945980.0,0.0,1.0,123.3448,109.1167,116.2307,1.0517,-0.019,1.0707,50.5652,23.5541,57.1429,7.1429,77400180914.8141,15.8755,116.9549,1569.85,1615.14,1567.135,1585.99,1585.99,3016053.0,0.0,1.0,1604.9819,1503.393,1401.8041,10.8237,5.4956,16.3193,60.7693,120.5652,100.0,28.5714,398566288.445,13.4085,1527.4705,279.56,283.05,276.37,278.73,278.73,28998638.0,0.0,1.0,264.256,278.6399,249.8721,1.7811,1.149,0.6321,59.9394,176.3607,28.5714,100.0,1598927073.3679,12.8796,269.546,3212.5,3233.875,3160.0,3184.94,3184.94,4592736.0,0.0,1.0,3436.2343,3000.9337,3218.584,28.859,-4.9652,23.8939,47.6281,-20.7266,50.0,21.4286,1836414212.1471,13.3846,3221.4855,343.33,348.6847,342.4,342.73,342.73,63574979.0,0.0,1.0
2020-10-20,215.8,217.37,213.0901,214.65,214.082035532,22753511.0,0.0,1.0,211.5936,223.9353,199.252,2.2658,0.504,1.7618,51.9152,35.3772,28.5714,64.2857,-2431348275.6739,11.3333,212.1387,116.2,118.98,115.63,117.51,117.307388031,124423728.0,0.0,1.0,123.9237,107.5645,115.7441,1.2165,0.1411,1.0754,51.5942,31.5136,64.2857,14.2857,77456621518.7146,16.5691,117.1534,1523.11,1573.84,1520.5,1551.08,1551.08,2085915.0,0.0,1.0,1596.5987,1494.563,1392.5273,10.0141,2.7897,12.8038,55.9698,78.1309,57.1429,35.7143,399213101.6026,13.4539,1527.967,263.06,269.7,262.88,267.56,267.56,18763246.0,0.0,1.0,262.7705,277.0042,248.5368,0.8227,0.4779,0.3448,52.1541,47.2196,35.7143,57.1429,1607435655.7751,12.6532,269.5983,3222.28,3266.0,3192.01,3217.01,3217.01,4509678.0,0.0,1.0,3446.7553,2971.9047,3209.33,30.1003,2.0553,32.1556,49.5169,9.9366,57.1429,28.5714,1837905957.6675,13.8673,3225.5243,343.46,346.88,342.64,343.38,343.38,60051880.0,0.0,1.0
2020-10-19,220.415,222.3,213.72,214.22,213.653173313,27625841.0,0.0,1.0,211.2331,223.6837,198.7825,2.5303,0.8945,1.6358,51.4371,61.9213,35.7143,71.4286,-2425180760.5151,11.8975,212.1148,119.96,120.419,115.66,115.98,115.780026073,120639337.0,0.0,1.0,123.7962,107.123,115.4596,1.3441,0.3039,1.0401,49.3041,36.5355,71.4286,21.4286,77441393540.0905,17.2993,117.3617,1575.93,1583.925,1522.92,1529.95,1529.95,1486652.0,0.0,1.0,1589.6523,1490.0,1390.3477,11.3987,0.2862,11.6849,52.7187,84.6465,64.2857,42.8571,398907292.5419,14.0495,1528.8188,265.53,268.55,259.88,261.4,261.4,13586955.0,0.0,1.0,262.13,276.595,247.665,0.7248,0.4995,0.2254,46.8664,12.1787,42.8571,64.2857,1600447584.6842,13.1827,269.694,3299.61,3329.0,3192.735,3207.21,3207.21,5223626.0,0.0,1.0,3444.8715,2964.9865,3204.929,29.5865,9.3812,38.9676,48.9423,27.1608,64.2857,35.7143,1839368144.1146,14.5449,3227.7855,348.65,349.33,341.04,342.01,342.01,68425614.0,0.0,1.0
2020-10-16,220.15,222.29,219.32,219.66,219.078779059,26057882.0,0.0,1.0,210.6506,223.6708,197.6305,2.8746,1.4625,1.4122,58.2389,116.4835,42.8571,78.5714,-2400774714.5053,12.4958,212.0848,121.28,121.548,118.81,119.02,118.814784474,115393808.0,0.0,1.0,123.8447,106.4855,115.1651,1.6429,0.6787,0.9642,54.0192,90.6929,78.5714,28.5714,77545809053.6971,18.0636,117.5711,1561.83,1577.71,1557.66,1567.7,1567.7,1710325.0,0.0,1.0,1586.1451,1485.0095,1383.8739,14.8018,-2.5635,12.2383,60.0778,132.5729,71.4286,50.0,400051311.5263,14.6406,1529.9593,267.375,271.37,265.3,265.93,265.93,16622702.0,0.0,1.0,261.4675,277.1666,245.7684,1.2165,1.1161,0.1005,50.692,63.9908,50.0,71.4286,1609270486.2586,13.815,269.8343,3363.23,3399.6606,3160.0,3272.71,3272.71,6474353.0,0.0,1.0,3455.1079,2930.0761,3192.592,27.2412,20.8521,48.0932,52.6619,57.6521,71.4286,42.8571,1843481991.575,15.262,3229.7233,348.96,350.75,347.1,347.29,347.29,89501868.0,0.0,1.0
2020-10-15,217.1,220.36,216.01,219.66,219.078779059,22733064.0,0.0,1.0,209.6897,222.9152,196.4642,2.7199,1.6734,1.0466,58.2389,114.2976,0.0,85.7143,-2380682946.9011,12.5571,211.9582,118.72,121.2,118.15,120.71,120.501870558,112559219.0,0.0,1.0,123.8132,105.3011,114.5571,1.6913,0.8968,0.7945,56.8244,103.5064,85.7143,0.0,77643501839.2715,18.396,117.5525,1544.5,1571.395,1541.1301,1555.47,1555.47,1561485.0,0.0,1.0,1573.8098,1479.179,1384.5482,15.1869,-6.264,8.923,58.3278,139.466,78.5714,0.0,400048752.4365,14.7212,1530.173,267.6,269.04,263.67,266.72,266.72,15416064.0,0.0,1.0,260.7975,276.8181,244.7769,1.3652,1.5437,-0.1785,51.371,59.2962,0.0,78.5714,1622442676.8055,14.1075,269.9113,3292.01,3355.88,3280.0,3338.65,3338.65,5223448.0,0.0,1.0,3455.8424,2897.5616,3176.702,22.0282,30.3441,52.3722,56.6894,95.8524,78.5714,0.0,1843866696.7427,16.0168,3230.3398,343.71,348.02,343.13,347.5,347.5,60357659.0,0.0,1.0
2020-10-14,223.0,224.22,219.13,220.86,220.275603856,23451713.0,0.0,1.0,208.8544,221.7073,196.0015,2.4829,1.8547,0.6282,59.7414,168.9357,0.0,92.8571,-2396099622.4897,12.7918,211.7098,121.0,123.03,119.62,121.19,120.981042937,151062308.0,0.0,1.0,123.0628,105.0162,114.0395,1.5568,0.9865,0.5703,57.6135,138.8949,92.8571,0.0,77567109189.0098,18.7889,117.4277,1574.6,1583.85,1545.895,1563.44,1563.44,1659228.0,0.0,1.0,1563.8282,1475.7575,1387.6868,15.8675,-10.0607,5.8068,59.9172,184.4446,85.7143,0.0,400130533.968,14.8866,1529.9015,277.62,278.75,271.5,271.82,271.82,15601154.0,0.0,1.0,260.2025,276.1829,244.2221,1.4547,2.0191,-0.5645,55.8563,142.9203,0.0,85.7143,1620347010.7496,14.5576,269.808,3447.0,3464.88,3340.0,3363.71,3363.71,5828916.0,0.0,1.0,3438.106,2882.306,3160.206,14.4421,35.9159,50.3581,58.2618,149.1272,85.7143,0.0,1841015415.5598,16.2756,3228.3855,350.75,351.93,347.14,347.93,347.93,57958749.0,0.0,1.0
2020-10-13,222.72,225.21,220.43,222.86,222.27031185,28950843.0,0.0,1.0,208.066,219.9151,196.2169,2.0225,1.8579,0.1645,62.226,226.5831,7.1429,100.0,-2388589545.4425,12.7013,211.4634,125.27,125.39,119.65,121.1,120.891198116,262330451.0,0.0,1.0,122.0637,105.1109,113.5873,1.3137,0.9901,0.3236,57.5108,177.1418,100.0,7.1429,77579070134.2079,18.9775,117.2872,1577.01,1585.16,1558.63,1567.07,1567.07,1953609.0,0.0,1.0,1553.542,1473.19,1392.838,14.9612,-14.0276,0.9336,60.6157,215.9142,92.8571,7.1429,400255779.3433,14.9856,1529.71,277.58,279.1,273.39,276.14,276.14,18063343.0,0.0,1.0,259.7875,274.9497,244.6253,1.0284,2.0977,-1.0692,59.9751,179.9622,7.1429,92.8571,1634570959.431,14.4547,269.571,3467.99,3492.38,3424.217,3443.63,3443.63,5744697.0,0.0,1.0,3409.5126,2882.3384,3145.9255,5.4632,39.04,44.5032,63.4758,218.8318,92.8571,7.1429,1844630949.1389,16.1905,3227.105,352.28,352.4651,349.09,350.13,350.13,73255513.0,0.0,1.0
2020-10-12,218.79,223.86,216.81,221.4,220.814175014,40461368.0,0.0,1.0,207.3639,217.2675,197.4602,1.2022,1.5022,-0.3,61.1302,248.3755,14.2857,100.0,-2389074078.375,12.4612,211.137,120.06,125.18,119.2845,124.4,124.185508222,240226769.0,0.0,1.0,121.1511,105.4684,113.3098,0.9934,0.9173,0.0761,62.6831,220.665,100.0,14.2857,77708864294.6186,19.1716,117.1252,1538.0,1588.42,1529.3,1564.59,1564.59,2767164.0,0.0,1.0,1545.4208,1471.5925,1397.7642,12.0982,-17.7679,-5.6697,60.3223,213.159,100.0,14.2857,400966383.4462,14.8906,1528.4393,270.2,280.18,267.87,275.75,275.75,31019256.0,0.0,1.0,259.6015,274.0303,245.1727,0.0295,1.6232,-1.5937,59.7261,169.7492,14.2857,100.0,1635235285.5308,14.1968,269.1965,3349.94,3496.24,3339.55,3442.93,3442.93,8364198.0,0.0,1.0,3357.2646,2905.8364,3131.5505,-4.2968,32.5425,28.2457,63.4492,246.526,100.0,14.2857,1847103436.7919,15.5499,3220.5745,349.59,354.02,349.06,352.43,352.43,80388533.0,0.0,1.0
2020-10-09,211.23,215.86,211.23,215.81,215.238966169,26458047.0,0.0,1.0,206.5665,214.3514,198.7816,0.2861,0.9616,-0.6755,56.6603,168.3614,0.0,100.0,-2401298576.7888,12.3142,210.8127,115.28,117.0,114.92,116.97,116.768319105,100506865.0,0.0,1.0,118.9981,106.7185,112.8583,0.2348,0.388,-0.1532,54.0416,85.2979,57.1429,0.0,77532203594.5271,19.3981,116.8883,1492.86,1511.85,1487.0,1510.45,1510.45,1648340.0,0.0,1.0,1531.7898,1468.8045,1405.8192,7.0296,-20.7924,-13.7628,53.2629,87.1549,100.0,21.4286,400429987.9888,14.7906,1526.9403,264.52,264.75,262.17,264.45,264.45,14107803.0,0.0,1.0,259.1215,271.9156,246.3274,-1.2061,0.7934,-1.9995,51.6319,52.2535,0.0,57.1429,1626541830.3562,13.9253,268.8338,3210.0,3288.99,3197.83,3286.65,3286.65,4907871.0,0.0,1.0,3289.3754,2939.7296,3114.5525,-12.4325,19.5881,7.1556,56.9484,141.0708,100.0,0.0,1844430672.7747,14.8757,3213.2018,345.56,347.35,344.89,346.85,346.85,59528606.0,0.0,1.0
2020-10-08,210.51,211.19,208.32,210.58,210.022804763,19925837.0,0.0,1.0,205.979,212.7669,199.1912,-0.3198,0.5961,-0.9159,51.8498,87.9365,0.0,64.2857,-2427185175.6879,12.8663,210.6228,116.25,116.4,114.5901,114.97,114.771767526,83477153.0,0.0,1.0,118.4936,106.7269,112.6103,0.0183,0.2685,-0.2502,51.218,67.8799,64.2857,7.1429,77434595966.0468,20.1856,116.8394,1465.45,1488.0275,1465.45,1483.43,1483.43,1303802.0,0.0,1.0,1532.7956,1469.07,1405.3444,4.1699,-22.5498,-18.38,49.063,22.3993,0.0,28.5714,398967376.4395,15.4797,1527.0953,259.75,264.62,259.1488,263.76,263.76,16312762.0,0.0,1.0,259.2295,272.2364,246.2226,-1.6152,0.5826,-2.1978,51.0744,34.4956,7.1429,64.2857,1615714911.7748,14.5692,268.755,3224.99,3233.2944,3174.99,3190.55,3190.55,3174114.0,0.0,1.0,3262.0747,2949.9873,3106.031,-17.3295,13.3745,-3.955,52.0821,95.8708,100.0,7.1429,1839774763.5592,15.092,3210.061,342.85,343.85,341.86,343.78,343.78,45242476.0,0.0,1.0
2020-10-07,207.06,210.11,206.72,209.83,209.274789265,25681054.0,0.0,1.0,205.7192,212.2614,199.1771,-0.5574,0.5076,-1.0649,51.1275,63.8273,7.1429,71.4286,-2438640796.267,13.1415,210.5755,114.62,115.55,114.13,115.08,114.881577863,96848985.0,0.0,1.0,118.346,106.7268,112.5364,-0.0551,0.2623,-0.3173,51.3792,56.8356,71.4286,14.2857,77483029226.6815,20.9263,116.7905,1459.31,1468.97,1433.23,1459.14,1459.14,1805448.0,0.0,1.0,1539.3985,1471.201,1403.0035,2.3376,-23.5923,-21.2547,44.9323,-42.6827,0.0,35.7143,398194565.8863,15.8289,1527.6905,259.21,260.18,254.82,258.12,258.12,23133417.0,0.0,1.0,259.446,272.8843,246.0077,-2.0435,0.3,-2.3435,46.3835,-24.2012,14.2857,71.4286,1604530448.9852,15.2561,268.6583,3135.0,3200.0,3132.385,3195.69,3195.69,4309439.0,0.0,1.0,3259.7677,2950.7503,3105.259,-20.6731,12.3793,-8.2938,52.3761,68.4476,71.4286,14.2857,1841254692.7691,15.6339,3209.3533,338.12,341.63,338.09,340.76,340.76,56999597.0,0.0,1.0
